fs_code,trade_date,rzye,rqyl,rzje,rqmcl,rzrqye
,20260325,25995.68364269,178.67338131,2062.40361161,11.74555294,26174.357024
,20260324,25964.0936507,171.68938117,1802.67308793,10.67783592,26135.78303186
,20260323,26033.07936533,166.94805686,2101.86468038,9.94927049,26200.02742219
,20260320,26148.19006325,174.57195291,2074.81286858,9.22053611,26322.76201615
,20260319,26322.2769413,178.83627775,1918.69202167,9.91152325,26501.11321905
,20260318,26365.14285912,180.45106346,1925.79203913,8.68813677,26545.59392258
,20260317,26339.73371274,180.48781679,1993.48029262,8.86518949,26520.22152953
,20260316,26429.81166176,183.85403337,2232.92896127,8.19715452,26613.66569513
,20260313,26332.4249563,184.57025299,2185.41149087,8.68879851,26516.99520928
,20260312,26459.29042052,187.18264491,2325.71168221,10.2445424,26646.47306543
,20260311,26426.73254515,185.57952815,2431.95562264,12.35666891,26612.3120733
,20260310,26372.77415902,180.54658168,2341.5351509,8.81882964,26553.3207407
,20260309,26275.05670263,181.1804801,2390.36214799,12.58039123,26456.23718273
,20260306,26276.56029257,178.90651089,2018.31905031,8.33569343,26455.46680346
,20260305,26338.18701545,179.82523583,2281.85669612,13.53731276,26518.01225128
,20260304,26254.78464528,171.87907276,2114.27154723,10.92683189,26426.66371805
,20260303,26337.74107434,175.25469613,2820.56898001,14.58859911,26512.99577048
,20260302,26562.7577427,177.28771245,2796.42644732,12.52285506,26740.04545515
,20260227,26518.39712602,173.39991387,2428.88917392,8.85270909,26691.79703989
,20260226,26499.52501791,170.73678634,2561.61613162,10.97392121,26670.26180425
,20260225,26298.84411112,167.2902232,2465.84378011,8.7410029,26466.13433432
,20260224,26062.47888065,164.97487244,2270.06184191,11.17254952,26227.45375309
,20260213,25723.61330282,157.54495229,1791.67503108,6.66619126,25881.15825511
,20260212,26293.20094149,162.73458169,2156.94965435,4.63468265,26455.93552319
,20260211,26278.07665393,166.1943076,1800.10177182,6.26678851,26444.27096153
,20260210,26437.25945137,167.4243821,1920.10576274,6.47470469,26604.68383347
,20260209,26475.54276122,168.40583653,2159.46582662,7.31184664,26643.94859775
,20260206,26470.32185388,166.36721112,1902.71141391,8.93126648,26636.689065
,20260205,26640.5363964,167.9157929,1983.76692335,9.74909727,26808.45218929
,20260204,26758.85192503,169.83177144,2242.60558813,11.04492493,26928.68369647
,20260203,26898.27369304,167.12487049,2443.35597777,10.42659163,27065.39856352
,20260202,26926.64497337,164.19140795,2418.66450068,13.69983296,27090.83638132
,20260130,26986.4210084,166.08620917,2669.78730912,8.52424091,27152.50721757
,20260129,27221.86609951,171.40781147,3122.75446977,10.20445837,27393.27391099
,20260128,27252.17258843,173.93017594,2955.33921458,7.91370531,27426.10276437
,20260127,27058.63097101,174.96888232,2784.96861068,10.00540459,27233.59985333
,20260126,27079.82607505,174.27963218,3103.6287647,10.44552003,27254.10570722
,20260123,27061.03879348,173.44752681,3027.62692177,7.0891619,27234.48632029
,20260122,27075.07603262,173.8040127,2679.0288737,7.12371214,27248.88004532
,20260121,27036.89681396,174.6189198,2679.24022548,8.75801675,27211.51573376
,20260120,26919.88447209,173.49315772,2634.74125299,10.99763116,27093.37762981
,20260119,27059.0299323,172.46111011,2674.21320179,9.55898176,27231.49104241
,20260116,27144.05974227,170.9721536,3357.09853653,7.82073589,27315.03189587
,20260115,27012.15803422,175.11463503,3170.85754338,9.57922549,27187.27266925
,20260114,26806.04378106,175.95710428,4508.32249755,10.81831593,26982.00088534
,20260113,26653.70819198,176.05939401,4042.98805576,8.54321833,26829.76758599
,20260112,26559.70945537,180.78057542,4263.40169095,8.81692534,26740.49003078
,20260109,26099.20611284,176.69949959,3447.28327536,8.43508627,26275.90561243
,20260108,26031.42603088,174.58450258,3118.69123158,7.36516793,26206.01053346
,20260107,25872.00078356,175.35748739,3304.45478744,7.88709123,26047.35827095
,20260106,25623.05221743,175.95507004,3280.07757069,8.99425158,25799.00728747
,20260105,25434.31435157,172.3094113,2905.52359344,9.74159617,25606.62376288
,20251231,25241.46174935,165.30644059,2178.28272041,6.27688216,25406.76818995
,20251230,25385.18278729,167.62986576,2294.05144141,6.19074384,25552.81265306
,20251229,25348.07855626,168.95392653,2293.27393861,7.26053512,25517.03248279
,20251226,25264.289838,168.72208692,2389.88321766,7.60990891,25433.01192492
,20251225,25284.67346836,169.35683354,2198.2811127,5.46260167,25454.03030191
,20251224,25246.92764852,169.65206622,2069.10903691,6.1124151,25416.57971474
,20251223,25145.67132091,169.71822066,2169.53856509,7.30430846,25315.38954157
,20251222,24997.09945718,169.07529047,2024.02396623,6.97374409,25166.17474765
,20251219,24871.24398244,166.98486692,1769.80276104,5.61719307,25038.22884936
,20251218,24825.31539058,168.13087916,1712.24532002,6.62088396,24993.44626974
,20251217,24858.56678519,169.68618095,1843.68020306,9.23228821,25028.25296614
,20251216,24880.91580938,167.2464332,1782.87725948,6.41389972,25048.16224258
,20251215,24885.51166093,170.9970969,1771.55312389,7.16739844,25056.50875782
,20251212,24837.13103897,176.76298952,1948.30764789,6.04336533,25013.89402848
,20251211,24901.28879083,178.39855382,1857.31121227,7.11588477,25079.68734465
,20251210,24963.89775545,178.86715687,1804.31372604,8.62435763,25142.76491232
,20251209,24928.81337906,176.80307721,2024.06812366,7.13979525,25105.61645627
,20251208,24827.28739574,177.76316331,2280.18900606,7.14712854,25005.05055905
,20251205,24640.99171396,175.68930586,1787.58308942,6.94889441,24816.68101982
,20251204,24664.77944611,173.85152537,1539.34878184,6.0820708,24838.63097148
,20251203,24651.79071694,174.06667095,1608.77021688,6.14046532,24825.85738789
,20251202,24688.92648642,175.55306808,1554.56690331,7.19250205,24864.4795545
,20251201,24666.97530888,176.0674666,1915.10205872,9.97926677,24843.04277548
,20251128,24564.6790958,170.8166765,1571.2335603,6.21396209,24735.4957723
,20251127,24549.84571917,170.338902,1778.35250374,7.43263309,24720.18462117
,20251126,24522.35380596,170.94689894,1858.22414896,9.52509301,24693.3007049
,20251125,24462.59087982,167.48026353,1871.66830159,8.16236266,24630.07114336
,20251124,24422.70814192,163.64667769,1640.49597472,8.68076183,24586.3548196
,20251121,24451.50931891,162.55272899,1846.0869644,6.968378,24614.06204789
,20251120,24743.60560853,173.21239123,1733.01169018,7.32219269,24916.81799976
,20251119,24803.00791083,176.1965094,1691.72763566,6.92551653,24979.20442023
,20251118,24848.78526513,178.13387544,1981.52951868,6.47180982,25026.91914057
,20251117,24822.98327692,180.19127787,1996.69746481,7.39987557,25003.17455479
,20251114,24746.7898559,180.0941533,1983.93515589,5.9733202,24926.8840092
,20251113,24881.3622404,183.83271849,2288.99264973,7.32100133,25065.1949589
,20251112,24840.68195485,181.17137105,2066.58966566,7.44476854,25021.8533259
,20251111,24871.48110444,181.38734006,2280.53242668,6.72079419,25052.8684445
,20251110,24831.41322363,182.65305953,2427.88006403,7.50546733,25014.06628317
,20251107,24755.14634982,181.69097243,2185.51422173,6.34319675,24936.83732225
,20251106,24805.37437493,183.04774149,2337.10637356,8.18975142,24988.42211642
,20251105,24735.32975959,179.38950022,1999.97643965,7.09351958,24914.71925981
,20251104,24736.76682515,179.39146753,1978.35576174,10.1647854,24916.15829269
,20251103,24769.94657806,177.61894686,2296.71853642,9.90294396,24947.56552492
,20251031,24687.92065809,174.85828004,2542.86181246,7.07085729,24862.77893813
,20251030,24811.48967821,178.98539719,2821.15720642,7.67505469,24990.4750754
,20251029,24885.46905174,180.74610465,2809.22927817,7.59978237,25066.21515639
,20251028,24769.63956171,177.7344373,2583.61732547,8.4050368,24947.373999
,20251027,24642.62486891,177.28648713,2869.29338363,8.62626365,24819.91135604
,20251024,24397.64646962,173.75875937,2367.02321685,7.6352883,24571.40522899
,20251023,24339.02396839,171.24575714,1768.60724033,8.66212129,24510.26972553
,20251022,24355.25801195,168.67751629,1859.59088997,6.45600294,24523.93552824
,20251021,24272.65961326,169.89733649,2171.21172965,8.19729189,24442.55694975
,20251020,24132.13342086,167.71543024,1859.89147689,8.45513642,24299.8488511
,20251017,24128.18377759,165.53388079,1987.73320784,8.93906639,24293.71765838
,20251016,24401.22541227,170.61947174,2157.4496408,9.95282034,24571.84488401
,20251015,24325.32759828,168.66098603,2342.77816087,8.96288518,24493.9885843
,20251014,24302.19702577,166.75009398,2900.77020872,13.19493687,24468.94711975
,20251013,24278.86305841,164.50652288,2627.83493096,12.6719245,24443.36958129
,20251010,24256.46715521,161.21752806,2868.69981993,9.67749075,24417.68468326
,20251009,24292.1501376,163.35306548,3442.89297319,11.31422025,24455.50320308
,20250930,23783.43659032,157.72084773,2598.6003509,5.2894715,23941.15743805
,20250929,24123.90840135,163.08492869,2654.28143411,6.80788486,24286.99333004
,20250926,24080.13185024,164.06049778,2452.52296162,5.63125667,24244.19234802
,20250925,24273.69726118,169.47020383,2882.81282339,6.0530219,24443.16746501
,20250924,24140.83737812,169.74803489,2867.57602014,7.035919,24310.58541302
,20250923,24000.03339293,167.50901846,2778.21517428,9.15621651,24167.54241139
,20250922,24008.08152367,166.93550137,2564.39680167,6.56649175,24175.01702504
,20250919,23815.76763521,165.66974102,2585.62817539,7.19757877,23981.43737623
,20250918,23857.28153001,166.84741794,3726.74762349,8.70721395,24024.12894796
,20250917,23884.92868473,169.13597072,2837.18689308,6.06440902,24054.06465546
,20250916,23757.84088916,168.44159705,2850.96709027,6.56733837,23926.28248621
,20250915,23532.74758316,167.03295293,2654.38440087,7.28628001,23699.78053608
,20250912,23349.40166601,166.10814241,2968.87762314,6.58645874,23515.50980842
,20250911,23236.6053018,167.47351272,2937.27016521,8.05885466,23404.07881452
,20250910,23092.49367573,163.16947858,2223.87052,6.68921779,23255.66315431
,20250909,23034.76809785,162.2691507,2355.5125142,9.10243925,23197.03724855
,20250908,22975.26281057,160.22006842,2793.95168684,8.3267585,23135.48287899
,20250905,22712.92004357,157.52334054,2579.17732061,8.63465397,22870.44338411
,20250904,22641.97255372,153.27373594,2663.1213983,8.52409195,22795.24628966
,20250903,22739.01751529,159.50718515,2602.89660563,8.10581624,22898.52470044
,20250902,22723.54732623,160.90143543,3146.05233878,9.22116079,22884.44876166
,20250901,22808.1608096,161.6774829,3230.41211868,8.58457459,22969.8382925
,20250829,22454.28551384,158.81387164,3205.43740142,10.8993101,22613.09938549
,20250828,22284.01025535,154.78611818,3363.56324512,9.45849692,22438.79637352
,20250827,22123.15552411,151.35158737,3638.03618948,7.27621724,22274.50711147
,20250826,21921.24241148,154.56116874,3029.09495819,8.02929571,22075.80358021
,20250825,21729.3654329,153.37690126,3740.56436983,8.78634253,21882.74233416
,20250822,21400.95656693,149.46224176,2966.22697322,6.65323998,21550.4188087
,20250821,21319.23983622,148.46898338,2611.54651626,8.45389789,21467.7088196
,20250820,21329.39896722,146.03959862,2643.76238107,8.63851901,21475.43856585
,20250819,21174.79666493,141.88624177,2925.61758111,6.68996283,21316.6829067
,20250818,20880.80283807,142.07657747,3266.31052089,6.85729129,21022.87941554
,20250815,20487.62163467,140.47671571,2482.56318517,5.31511607,20628.09835038
,20250814,20410.39498494,141.54359104,2427.60347633,5.93399729,20551.93857598
,20250813,20320.4521848,141.93733059,2355.0206432,5.126371,20462.38951539
,20250812,20203.51173481,141.72305504,1939.82211408,5.85773888,20345.23478985
,20250811,20121.87521751,140.02563698,1951.56801699,5.01548944,20261.90085449
,20250808,19953.47665829,141.60969744,1668.46100089,4.94527037,20095.08635573
,20250807,19989.07566646,142.14787394,1870.44540545,6.24705746,20131.2235404
,20250806,19953.23891658,140.84355718,1772.11869202,5.29381466,20094.08247375
,20250805,19863.02473422,139.52737315,1635.59624878,5.60653825,20002.55210737
,20250804,19775.9601457,137.12663083,1524.20860762,5.15484378,19913.08677653
,20250801,19662.64624571,135.86977736,1575.21764679,4.64922742,19798.51602306
,20250731,19709.97316791,137.93283112,2046.95068978,5.63232068,19847.90599903
,20250730,19705.66669044,141.56468836,1944.78886264,5.77350956,19847.2313788
,20250729,19683.98699864,142.24101083,1981.31065232,6.55657357,19826.22800947
,20250728,19530.76965894,139.35299592,1915.16124298,7.4742782,19670.12265486
,20250725,19338.16434423,135.92614865,1836.15342798,5.59107032,19474.09049288
,20250724,19283.46353749,136.26526706,1958.88537203,4.88422518,19419.72880455
,20250723,19222.509105,135.38086851,1918.35788805,5.52163375,19357.88997351
,20250722,19195.93746212,136.63265922,2009.09064065,6.70075657,19332.57012134
,20250721,19045.47516665,133.57184768,1776.68357557,5.14376147,19179.04701433
,20250718,18891.5008822,131.72875368,1539.98236298,4.41169736,19023.22963589
,20250717,18911.41884063,132.48187441,1526.50365385,4.54454431,19043.90071504
,20250716,18840.70374223,130.96239532,1394.24276315,4.65346337,18971.66613755
,20250715,18772.50155815,131.36286829,1588.11819357,5.85118092,18903.86442644
,20250714,18723.11571404,130.70869943,1392.17855285,4.57517663,18853.82441347
,20250711,18625.75003617,132.12491602,1702.78435742,5.0429783,18757.8749522
,20250710,18604.94713535,132.11597997,1413.25730865,5.5244623,18737.06311532
,20250709,18557.2841944,130.64469596,1402.01694715,4.6958856,18687.92889035
,20250708,18518.85559708,130.41893886,1389.81712133,5.04566103,18649.27453594
,20250707,18463.98708308,129.78906945,1095.33794065,4.89806727,18593.77615253
,20250704,18400.40301087,128.83645694,1312.1599998,6.34771667,18529.23946782
,20250703,18463.81619055,127.47059415,1200.34599644,5.33946369,18591.2867847
,20250702,18429.80960966,126.1164052,1206.00532933,5.15312196,18555.92601486
,20250701,18418.95469527,126.66220708,1344.80482999,7.12072785,18545.61690235
,20250630,18381.27949525,123.08000343,1440.68756497,6.37661843,18504.35949868
,20250627,18274.40060393,119.77561001,1520.54355432,5.83979658,18394.17621395
,20250626,18265.34802469,119.4321219,1557.57243653,4.47428512,18384.78014659
,20250625,18172.06196318,120.13252336,1599.34120054,6.63463183,18292.19448654
,20250624,18102.88120665,117.04751389,1347.46625753,5.07249172,18219.92872054
,20250623,18051.57607555,117.33056564,972.29366097,5.26951006,18168.9066412
,20250620,18009.34111882,115.37524819,845.76561315,4.81146158,18124.71636702
,20250619,18091.66667992,116.94394334,1085.55973844,5.23759945,18208.61062326
,20250618,18166.4661974,119.97116224,1045.12065131,4.69845541,18286.43735964
,20250617,18153.08003889,120.22261186,1122.16509323,4.04207396,18273.30265074
,20250616,18100.37545026,122.82488438,1079.63157284,5.0328847,18223.20033464
,20250613,18044.46837522,122.75717269,1176.6219788,5.19675269,18167.22554791
,20250612,18089.79094738,123.40393087,1132.00350501,4.35966325,18213.19487824
,20250611,18065.91506428,123.21640413,1130.94080867,5.32771506,18189.1314684
,20250610,18047.69728908,122.20640165,1267.49719965,5.0321941,18169.90369074
,20250609,18038.49527083,122.74066786,1187.30508927,4.35091876,18161.23593869
,20250606,17964.02830667,121.91781637,969.91725891,4.51731781,18085.94612304
,20250605,17995.19292151,121.57704691,1146.88254279,5.40838531,18116.76996842
,20250604,17949.20451681,119.81562852,985.86429475,4.50345888,18069.02014533
,20250603,17926.81966564,118.04697844,942.55475348,4.46893883,18044.86664408
,20250530,17892.13313003,117.14433732,916.31399795,5.06634313,18009.27746735
,20250529,17975.62105784,117.93979826,1040.11337514,3.90850528,18093.56085609
,20250528,17986.90909863,118.13300052,803.76848833,4.11840522,18105.04209916
,20250527,17984.04338507,118.16517625,867.08552362,4.50344101,18102.20856131
,20250526,17940.03392818,118.4240687,847.58743659,3.82149212,18058.45799689
,20250523,17893.10907817,120.12193811,966.07148284,4.09578471,18013.23101628
,20250522,17968.39932025,121.57060034,916.56432535,4.05116815,18089.96992059
,20250521,17989.45185416,122.2960069,987.96106162,4.48317004,18111.74786106
,20250520,18006.95858048,121.00623464,1011.55634203,4.81487906,18127.96481512
,20250519,17984.41563192,118.8121213,908.7403645,5.96064023,18103.22775322
,20250516,17948.450354,116.01712219,940.2736974,4.19232705,18064.46747618
,20250515,17967.28438089,117.68204277,1014.77583215,4.73278046,18084.96642366
,20250514,17995.40178828,119.79660326,1253.45582153,6.03048478,18115.19839154
,20250513,17983.77036723,118.28003954,1174.83559514,5.45610074,18102.05040677
,20250512,17970.50857896,116.97075707,1238.56312965,5.29547789,18087.47933602
,20250509,17924.37652382,115.69907344,1019.13702265,5.00600951,18040.07559726
,20250508,17971.37656142,116.13634028,1163.60341652,5.8897725,18087.5129017
,20250507,17972.86030559,114.56038721,1369.38633068,6.38939484,18087.4206928
,20250506,17900.65622274,112.73856957,1254.46925165,6.60382771,18013.39479231
,20250430,17756.95810486,107.94912777,985.84187301,4.2428158,17864.90723264
,20250429,17913.04935982,109.49878715,873.87574756,4.49319498,18022.54814697
,20250428,17926.55722507,111.36286812,903.36168469,5.78578095,18037.92009319
,20250425,17914.52307958,111.60655119,993.13826218,4.31049476,18026.12963076
,20250424,17968.54841885,113.77381543,942.03118573,5.14153303,18082.32223427
,20250423,17997.70829095,113.54900462,1137.34595881,4.27210189,18111.25729557
,20250422,17977.45336697,114.37576995,953.9596083,5.10567807,18091.82913692
,20250421,17984.25772024,113.18272894,970.49920314,5.06506267,18097.44044918
,20250418,17926.98728487,111.29166731,761.89749351,6.35267072,18038.27895218
,20250417,17989.8154036,112.64271247,868.60567609,5.78065006,18102.45811607
,20250416,18023.94867712,113.55633315,906.48468308,6.02247804,18137.50501027
,20250415,18075.74789972,114.25930547,905.39623403,6.20986474,18190.00720519
,20250414,18070.841268,113.89533036,1188.10538116,7.10343709,18184.73659836
,20250411,17982.68548796,109.98631194,1247.74873904,5.66048989,18092.6717999
,20250410,18023.00059682,110.32914195,1471.49479724,8.59533045,18133.32973877
,20250409,17995.4504016,106.35391987,1435.8411018,8.52827425,18101.80432147
,20250408,18053.66204744,105.14591622,1165.8037002,11.12186722,18158.80796366
,20250407,18439.84099092,100.85363921,1302.36608935,9.62933761,18540.69463013
,20250403,18919.47827243,111.52980259,1017.79500995,5.72445248,19031.00807501
,20250402,19007.68132959,112.39285629,868.23067111,4.33947921,19120.07418588
,20250401,19027.88247408,112.42294223,1007.01980783,6.04969643,19140.30541631
,20250331,19075.34839223,111.12618639,1061.68419761,5.99331987,19186.47457862
,20250328,19112.96714246,111.36035655,998.34024265,4.16901383,19224.32749901
,20250327,19150.72815726,113.70767118,1069.35850357,5.08419486,19264.43582845
,20250326,19183.83657348,113.09117534,1027.76093312,4.18178561,19296.92774882
,20250325,19177.22148574,113.5349386,1105.45498807,5.97206941,19290.75642433
,20250324,19204.31663362,112.60337672,1221.16381067,5.62721334,19316.92001034
,20250321,19261.17447498,112.84547201,1376.06328863,5.12341577,19374.01994699
,20250320,19402.33856917,116.19757014,1367.04354751,4.23505612,19518.53613931
,20250319,19381.21131691,118.33270048,1415.27520508,4.82742045,19499.54401739
,20250318,19378.53472273,119.37306529,1546.18602879,4.47338786,19497.90778802
,20250317,19296.10931442,121.53319046,1551.58994558,6.26167056,19417.64250488
,20250314,19174.70041308,121.553558,1817.11969836,7.3348244,19296.25397107
,20250313,19162.33236817,119.95831781,1507.39555524,6.56723769,19282.29068598
,20250312,19223.62821664,121.06988294,1720.49955614,5.55336249,19344.69809958
,20250311,19106.7225451,120.21535037,1469.11157873,6.01862264,19226.93789547
,20250310,19089.59076962,118.79931474,1473.84186195,6.1251358,19208.39008436
,20250307,18992.47180364,117.49021264,1779.80198384,5.01645077,19109.96201628
,20250306,19087.98897789,118.70847259,2032.17348642,6.64230003,19206.69745049
,20250305,18917.06399228,116.13156837,1395.66726244,6.08740814,19033.19556065
,20250304,18882.78950423,113.60530322,1341.56651444,6.43579469,18996.39480746
,20250303,18863.65608542,112.06634563,1471.33731646,6.9291666,18975.72243104
,20250228,18871.39059488,110.95206564,1695.95531284,5.37419331,18982.34266052
,20250227,19049.97692241,116.58730002,2022.09172948,6.32918101,19166.56422243
,20250226,19031.3678962,116.79596071,2035.44689899,6.96705991,19148.16385691
,20250225,18931.33213183,114.09741392,1945.67519036,6.65997463,19045.42954575
,20250224,18864.14701833,115.09008004,2177.76351843,7.44652886,18979.23709837
,20250221,18744.86980062,113.27003122,2366.8120477,6.50359673,18858.13983185
,20250220,18683.28707267,111.74846607,1739.72262983,8.60552194,18795.03553874
,20250219,18615.33053984,108.7595529,1760.72444196,6.23413746,18724.09009275
,20250218,18514.19773152,107.82118705,1716.52080948,6.21162236,18622.01891857
,20250217,18583.7130915,111.80749664,2015.4602719,7.99754973,18695.52058814
,20250214,18423.01410258,109.27489624,1711.37407916,5.64136307,18532.28899882
,20250213,18417.10991553,111.24380888,1803.25951117,6.11602371,18528.35372441
,20250212,18425.3531814,111.79580685,1726.41403221,6.34187324,18537.14898825
,20250211,18353.30379653,109.12801296,1586.6769115,7.26721276,18462.4318095
,20250210,18291.81322252,107.18595429,1750.34462341,6.97806605,18398.9991768
,20250207,18100.52579116,104.28403182,2064.83018995,8.50309376,18204.80982298
,20250206,17990.02996659,100.77885132,1599.10676111,8.17998699,18090.80881791
,20250205,17843.73687975,96.71687373,1312.03886852,7.56079239,17940.45375348
,20250127,17645.17829814,94.19405238,954.44997762,7.49055117,17739.37235052
,20250124,17987.77889538,95.37351006,1132.65689677,4.32005828,18083.15240544
,20250123,18099.60825885,100.54995794,1330.72201608,7.30776244,18200.15821679
,20250122,18151.59995338,102.65945726,1069.61958048,6.48655085,18254.25941064
,20250121,18169.89352879,102.87987676,1177.74717377,6.94081213,18272.77340555
,20250120,18156.71363694,101.14175566,1117.22490661,5.07315272,18257.85539259
,20250117,18147.6006517,100.69945289,1034.1654867,4.83416146,18248.30010459
,20250116,18214.67164856,101.52516056,1198.59736527,7.44025522,18316.19680912
,20250115,18202.94407996,100.67377738,1055.72839322,7.60314681,18303.61785733
,20250114,18185.36392266,99.3892168,1335.07681616,7.40438714,18284.75313947
,20250113,18070.25741375,98.9528293,788.69743586,5.77343608,18169.21024305
,20250110,18078.65516242,101.34055553,966.68602716,5.77881986,18179.99571795
,20250109,18167.27132747,103.48669278,967.70359675,7.63836571,18270.75802025
,20250108,18171.58683164,101.58737277,1062.74560924,10.64727101,18273.17420441
,20250107,18215.67664804,96.47917817,927.72189821,7.47098987,18312.1558262
,20250106,18213.12209328,93.46856339,796.70512799,6.02840466,18306.59065667
,20250103,18293.6076426,95.68978767,990.12564918,5.54897117,18389.29743028
,20250102,18471.11312818,100.01063235,1225.55898542,7.00438271,18571.12376053
,20241231,18541.13832246,104.40016382,1222.04315294,7.34263148,18645.53848628
,20241230,18696.76964158,104.89969622,1203.68289857,4.84157917,18801.6693378
,20241227,18664.32856948,104.03642042,1436.64286937,5.56459313,18768.3649899
,20241226,18705.18507326,104.29496478,1306.41451966,4.79791241,18809.48003804
,20241225,18693.51672287,105.38057061,1239.81478563,5.79935641,18798.89729349
,20241224,18703.74415769,105.73947507,1224.94764799,5.56553585,18809.48363276
,20241223,18690.23675789,104.79773319,1384.11952943,7.08384742,18795.03449108
,20241220,18750.58735614,104.16889073,1512.96428507,4.81532666,18854.75624687
,20241219,18704.70690596,105.38323154,1335.55572519,6.48974766,18810.0901375
,20241218,18697.03750754,105.34388556,1209.39487572,7.74890479,18802.3813931
,20241217,18683.90135651,103.37538233,1289.54220964,6.88749397,18787.27673885
,20241216,18742.9887592,105.76053695,1423.27798869,6.51447824,18848.74929615
,20241213,18739.94826865,106.99246739,1744.23756864,9.69086404,18846.94073604
,20241212,18826.38490225,105.18729296,1752.84264591,5.96104295,18931.57219521
,20241211,18758.33611599,104.71752658,1652.34366944,5.35526355,18863.05364258
,20241210,18704.43652041,105.9501516,2301.28332076,5.77735182,18810.38667201
,20241209,18567.08392249,109.71327657,1495.90661684,5.43281827,18676.79719906
,20241206,18532.58646411,109.79730792,1722.25647131,5.6919137,18642.38377204
,20241205,18547.70962461,109.8679906,1408.46823171,4.33476831,18657.57761521
,20241204,18475.76903808,111.03781095,1502.17794645,6.76655555,18586.80684903
,20241203,18484.2395578,110.9297741,1585.34806704,8.1065521,18595.1693319
,20241202,18452.47088076,108.16977885,1737.99534698,7.0761349,18560.64065961
,20241129,18338.13841701,105.55058157,1697.12082213,6.69065435,18443.68899858
,20241128,18282.89338423,110.29094452,1354.86165409,7.65456911,18393.18432874
,20241127,18245.86253084,108.28216697,1334.22115811,7.00356051,18354.1446978
,20241126,18213.69766392,107.24848278,1079.61973652,7.45740303,18320.9461467
,20241125,18267.28625256,105.45373607,1295.90568331,7.39823577,18372.73998863
,20241122,18220.1661772,104.71324197,1650.83966349,6.58689458,18324.87941917
,20241121,18342.92039654,108.51369079,1534.00787604,6.75132129,18451.43408733
,20241120,18310.9663191,106.80614932,1536.98825637,10.37141835,18417.77246842
,20241119,18257.69490967,100.67672123,1438.65053865,7.4160146,18358.3716309
,20241118,18228.11380614,99.86533617,1606.54773545,7.0972681,18327.9791423
,20241115,18261.93029342,100.91893299,1757.71958854,6.78019215,18362.8492264
,20241114,18355.55131197,106.21342712,1799.49860317,6.46190873,18461.76473909
,20241113,18428.23798972,109.20227295,2088.98048415,7.43635848,18537.44026267
,20241112,18352.05633047,109.96045471,2666.97298504,8.64900524,18462.01678518
,20241111,18310.6401722,107.95592168,2850.21927078,9.20410636,18418.59609387
,20241108,17944.39529012,103.53074261,3002.58722636,7.26182083,18047.92603273
,20241107,17764.60029445,105.29067093,2767.71069818,7.99446015,17869.89096538
,20241106,17521.57884387,102.44962779,2896.76219461,8.61909024,17624.02847166
,20241105,17294.09721305,100.46457576,2581.75789171,7.542462,17394.56178881
,20241104,17067.20456348,98.71332762,1679.39247334,5.80706836,17165.9178911
,20241101,16913.17878669,97.41979665,2098.5151177,6.90075097,17010.59858334
,20241031,16990.29012878,98.5766052,2252.77383674,8.22227358,17088.86673398
,20241030,16883.21245367,95.58758116,1782.66411715,6.65978922,16978.80003483
,20241029,16770.55667639,98.93090858,2022.53112525,6.79775466,16869.48758498
,20241028,16708.67771206,98.35411559,1833.10850876,5.99637869,16807.03182765
,20241025,16545.57466397,96.0405829,1816.55745699,5.19502376,16641.61524686
,20241024,16493.56874059,94.79943111,1457.10784354,5.4243564,16588.36817169
,20241023,16418.58453012,95.49283178,1988.24663151,6.35499219,16514.0773619
,20241022,16334.83758053,94.43273814,1900.40197344,6.82951176,16429.27031867
,20241021,16253.86001528,93.71751619,2393.18305947,6.62081429,16347.57753147
,20241018,16016.37590591,93.44487422,2251.46630167,7.97103822,16109.82078013
,20241017,15855.64488144,91.1821371,1430.51359749,6.88861642,15946.82701854
,20241016,15818.94417092,90.59834431,1272.91919738,7.52893873,15909.54251523
,20241015,15801.80757603,89.15648193,1565.8510544,6.47884601,15890.96405795
,20241014,15780.25390257,91.15822853,1547.02849093,9.44762975,15871.4121311
,20241011,15716.03419156,84.84564974,1534.98436139,6.96676901,15800.8798413
,20241010,15794.91846706,89.19661794,2112.27211479,10.42821999,15884.115085
,20241009,15780.78692579,87.15863685,3314.37800098,9.35739708,15867.94556263
,20241008,15407.38242477,97.05303032,4141.30609031,9.57901877,15504.43545509
,20240930,14306.74421632,94.96097439,2847.1091088,6.40888182,14401.70519071
,20240927,13857.64063567,97.96669217,1518.08755814,3.81002392,13955.60732784
,20240926,13661.72164674,96.40209392,1079.86988329,4.2333926,13758.12374066
,20240925,13625.07158363,94.82311048,1005.95733471,4.38419442,13719.89469411
,20240924,13626.60059081,97.35811276,836.95023986,4.92702229,13723.95870357
,20240923,13609.78238483,97.43609709,417.0588396,3.50618949,13707.21848192
,20240920,13614.23512542,97.21168213,422.69147268,3.07394942,13711.44680755
,20240919,13650.17675642,98.65120222,512.52151902,3.95988291,13748.82795865
,20240918,13630.79821352,98.56600988,360.39475027,4.17454364,13729.3642234
,20240913,13642.95,99.19,357.95,2.95,13742.14
,20240912,13729.44,102.74,387.06,3.39,13832.18
,20240911,13741.23,104.79,362.89,3.4,13846.02
,20240910,13759.5,106.07,396.96,4.61,13865.57
,20240909,13758.66,105.56,378.82,4.07,13864.22
