date,middlePB,quantileInRecent10YearsMiddlePB,close,pe
2010-07-28,,,3220.09,
2010-07-29,,,3238.27,
2010-07-30,,,3231.48,
2010-08-02,,,3289.32,
2010-08-03,,,3233.47,
2010-08-04,,,3255.49,
2010-08-05,,,3244.38,
2010-08-06,,,3301.8,
2010-08-09,,,3333.61,
2010-08-10,,,3226.13,
2010-08-11,,,3253.15,
2010-08-12,,,3214.21,
2010-08-13,,,3265.49,
2010-08-16,,,3340.92,
2010-08-17,,,3366.39,
2010-08-18,,,3362.68,
2010-08-19,,,3376.85,
2010-08-20,,,3308.99,
2010-08-23,,,3318.44,
2010-08-24,,,3345.49,
2010-08-25,,,3271.81,
2010-08-26,,,3285.2,
2010-08-27,,,3299.99,
2010-08-30,,,3374.5,
2010-08-31,,,3378.09,
2010-09-01,,,3347.77,
2010-09-02,,,3401.52,
2010-09-03,,,3411.98,
2010-09-06,,,3446.5,
2010-09-07,,,3460.92,
2010-09-08,,,3471.41,
2010-09-09,,,3415.42,
2010-09-10,,,3434.13,
2010-09-13,,,3479.45,
2010-09-14,,,3486.03,
2010-09-15,,,3426.31,
2010-09-16,,,3353.93,
2010-09-17,,,3355.77,
2010-09-20,,,3331.84,
2010-09-21,,,3333.74,
2010-09-27,,,3402.62,
2010-09-28,,,3380.64,
2010-09-29,,,3358.65,
2010-09-30,,,3420.96,
2010-10-08,,,3528.45,
2010-10-11,,,3595.39,
2010-10-12,,,3629.27,
2010-10-13,,,3667.78,
2010-10-14,,,3628.32,
2010-10-15,,,3700.67,
2010-10-18,,,3667.07,
2010-10-19,,,3758.12,
2010-10-20,,,3778.9,
2010-10-21,,,3774.81,
2010-10-22,,,3791.9,
2010-10-25,,,3899.03,
2010-10-26,,,3900.68,
2010-10-27,,,3844.4,
2010-10-28,,,3842.25,
2010-10-29,,,3846.18,
2010-11-01,,,3953.59,
2010-11-02,,,3940.28,
2010-11-03,,,3889.06,
2010-11-04,,,3966.45,
2010-11-05,,,4018.23,
2010-11-08,,,4071.82,
2010-11-09,,,4064.7,
2010-11-10,,,4054.48,
2010-11-11,,,4048.11,
2010-11-12,,,3797.95,
2010-11-15,,,3856.26,
2010-11-16,,,3704.69,
2010-11-17,,,3600.78,
2010-11-18,,,3652.74,
2010-11-19,,,3718.2,
2010-11-22,,,3736.31,
2010-11-23,,,3668.45,
2010-11-24,,,3759.74,
2010-11-25,,,3805.28,
2010-11-26,,,3778.27,
2010-11-29,,,3780.91,
2010-11-30,,,3701.82,
2010-12-01,,,3702.45,
2010-12-02,,,3722.5,
2010-12-03,,,3713.28,
2010-12-06,,,3696.29,
2010-12-07,,,3741.37,
