日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2025-10-20,5.0,0.6,1755776.0,2.02,95713.0,0.11,1660063.0,1.91,-1772420.0,-2.04,16645.0,0.02
2025-10-21,5.5,10.0,143364931.0,41.65,134776110.0,39.15,8588821.0,2.5,-68318275.0,-19.85,-75046657.0,-21.8
2025-10-22,5.38,-2.18,-16241161.0,-2.7,-2416587.0,-0.4,-13824574.0,-2.29,8024624.0,1.33,8216538.0,1.36
2025-10-23,5.56,3.35,-14475336.0,-1.97,11736031.0,1.59,-26211367.0,-3.56,1541487.0,0.21,12933850.0,1.76
2025-10-24,5.61,0.9,15134467.0,2.53,24846373.0,4.15,-9711906.0,-1.62,1038302.0,0.17,-16172768.0,-2.7
2025-10-27,5.92,5.53,157287022.0,14.09,163886283.0,14.68,-6599261.0,-0.59,-78440288.0,-7.03,-78846736.0,-7.06
2025-10-28,5.67,-4.22,-134531008.0,-18.05,-128067556.0,-17.18,-6463452.0,-0.87,54389345.0,7.3,80141663.0,10.75
2025-10-29,5.57,-1.76,-28812295.0,-7.52,-8616371.0,-2.25,-20195924.0,-5.27,-8880557.0,-2.32,37692852.0,9.84
2025-10-30,5.44,-2.33,-41994617.0,-11.84,-19180285.0,-5.41,-22814332.0,-6.43,-8340324.0,-2.35,50334940.0,14.19
2025-10-31,5.41,-0.55,-214597.0,-0.1,-7507292.0,-3.34,7292695.0,3.24,-2186411.0,-0.97,2401008.0,1.07
2025-11-03,5.48,1.29,-4152738.0,-1.85,-14673153.0,-6.53,10520415.0,4.68,12694451.0,5.65,-8541714.0,-3.8
2025-11-04,5.49,0.18,17391887.0,6.75,11932967.0,4.63,5458920.0,2.12,-9026674.0,-3.5,-8365213.0,-3.25
2025-11-05,5.51,0.36,-7017506.0,-2.82,-3987041.0,-1.6,-3030465.0,-1.22,13279055.0,5.34,-6261549.0,-2.52
2025-11-06,5.51,0.0,13992830.0,7.48,7517795.0,4.02,6475035.0,3.46,-9944088.0,-5.31,-4048742.0,-2.16
2025-11-07,5.44,-1.27,-13464414.0,-6.16,-8407712.0,-3.85,-5056702.0,-2.31,1655680.0,0.76,11808734.0,5.4
2025-11-10,5.61,3.13,4109191.0,1.14,-4693152.0,-1.3,8802343.0,2.44,839813.0,0.23,-4949004.0,-1.37
2025-11-11,5.64,0.53,-803363.0,-0.21,-7196822.0,-1.91,6393459.0,1.7,-4307426.0,-1.14,5110790.0,1.36
2025-11-12,5.64,0.0,3026718.0,1.01,-9295717.0,-3.09,12322435.0,4.1,-7100303.0,-2.36,4073584.0,1.36
2025-11-13,5.61,-0.53,-13873883.0,-5.92,-12552049.0,-5.36,-1321834.0,-0.56,-4276109.0,-1.82,18149991.0,7.74
2025-11-14,5.53,-1.43,-31998582.0,-15.69,-11578426.0,-5.68,-20420156.0,-10.02,-493547.0,-0.24,32492130.0,15.94
2025-11-17,5.54,0.18,-8712185.0,-3.86,5844839.0,2.59,-14557024.0,-6.45,-19800233.0,-8.77,28512418.0,12.63
2025-11-18,5.38,-2.89,-55035243.0,-21.89,-35772299.0,-14.23,-19262944.0,-7.66,11070809.0,4.4,43964433.0,17.49
2025-11-19,5.21,-3.16,-20261217.0,-8.27,250741.0,0.1,-20511958.0,-8.37,-1486490.0,-0.61,21747707.0,8.87
2025-11-20,5.19,-0.38,-6252264.0,-5.08,-7505011.0,-6.1,1252747.0,1.02,1620867.0,1.32,4631398.0,3.76
2025-11-21,5.03,-3.08,-19296338.0,-10.76,-7329180.0,-4.09,-11967158.0,-6.67,3915194.0,2.18,15381144.0,8.57
2025-11-24,5.15,2.39,12965554.0,9.22,7291115.0,5.18,5674439.0,4.03,705465.0,0.5,-13671019.0,-9.72
2025-11-25,5.16,0.19,11906257.0,8.31,9340493.0,6.52,2565764.0,1.79,2991550.0,2.09,-14897807.0,-10.4
2025-11-26,5.16,0.0,18781966.0,10.53,5394438.0,3.02,13387528.0,7.51,-4399159.0,-2.47,-14382807.0,-8.06
2025-11-27,5.11,-0.97,2209791.0,1.81,2435500.0,2.0,-225709.0,-0.18,-1298338.0,-1.06,-911454.0,-0.75
2025-11-28,5.2,1.76,-4851531.0,-3.69,-6070214.0,-4.61,1218683.0,0.93,3942366.0,3.0,909165.0,0.69
2025-12-01,5.37,3.27,-3349982.0,-1.15,-1137756.0,-0.39,-2212226.0,-0.76,5506993.0,1.89,-2157011.0,-0.74
2025-12-02,5.3,-1.3,-7729471.0,-5.86,-986886.0,-0.75,-6742585.0,-5.11,-9145560.0,-6.94,16875031.0,12.8
2025-12-03,5.23,-1.32,-12561667.0,-11.34,-1925312.0,-1.74,-10636355.0,-9.6,-2056126.0,-1.86,14617793.0,13.2
2025-12-04,5.18,-0.96,-6681796.0,-7.31,1745600.0,1.91,-8427396.0,-9.22,599477.0,0.66,6082319.0,6.65
2025-12-05,5.21,0.58,1512869.0,1.75,-3302182.0,-3.81,4815051.0,5.56,4958122.0,5.73,-6470991.0,-7.47
2025-12-08,5.15,-1.15,-23921682.0,-14.72,-13144200.0,-8.09,-10777482.0,-6.63,4114353.0,2.53,19807329.0,12.19
2025-12-09,5.26,2.14,38559425.0,12.58,17399387.0,5.68,21160038.0,6.9,6392745.0,2.09,-44952169.0,-14.66
2025-12-10,5.37,2.09,23729809.0,8.12,19063128.0,6.53,4666681.0,1.6,1593415.0,0.55,-25323224.0,-8.67
2025-12-11,5.16,-3.91,-31429788.0,-16.43,-16848385.0,-8.81,-14581403.0,-7.62,3913328.0,2.05,27516462.0,14.38
2025-12-12,5.17,0.19,-2445262.0,-2.75,-1702262.0,-1.92,-743000.0,-0.84,-674154.0,-0.76,3119417.0,3.51
2025-12-15,5.12,-0.97,-14720689.0,-15.11,-5940819.0,-6.1,-8779870.0,-9.01,1139594.0,1.17,13581095.0,13.94
2025-12-16,5.14,0.39,-2769948.0,-2.44,-3964925.0,-3.5,1194977.0,1.05,3076390.0,2.71,-306441.0,-0.27
2025-12-17,5.22,1.56,14950275.0,9.19,11061289.0,6.8,3888986.0,2.39,-9862795.0,-6.06,-5087480.0,-3.13
2025-12-18,5.14,-1.53,-15402733.0,-17.65,-7484535.0,-8.58,-7918198.0,-9.07,5352653.0,6.13,10050080.0,11.52
2025-12-19,5.2,1.17,2758578.0,2.93,3707143.0,3.93,-948565.0,-1.01,-2804930.0,-2.98,46353.0,0.05
2025-12-22,5.22,0.38,4239355.0,4.2,-762859.0,-0.76,5002214.0,4.96,-1177265.0,-1.17,-3062088.0,-3.04
2025-12-23,5.1,-2.3,-37487519.0,-26.88,-24303834.0,-17.43,-13183685.0,-9.45,10648197.0,7.64,26839324.0,19.25
2025-12-24,5.14,0.78,5258819.0,5.31,4857982.0,4.91,400837.0,0.4,-5372903.0,-5.43,114083.0,0.12
2025-12-25,5.11,-0.58,-15650775.0,-18.39,-3821714.0,-4.49,-11829061.0,-13.9,2677421.0,3.15,12973355.0,15.24
2025-12-26,5.09,-0.39,-8328015.0,-7.86,-1546895.0,-1.46,-6781120.0,-6.4,-3551359.0,-3.35,11879374.0,11.2
2025-12-29,5.01,-1.57,-30366977.0,-19.52,-23290433.0,-14.97,-7076544.0,-4.55,2609602.0,1.68,27757376.0,17.84
2025-12-30,5.01,0.0,-14884868.0,-17.11,-11124482.0,-12.79,-3760386.0,-4.32,2810355.0,3.23,12074513.0,13.88
2025-12-31,4.97,-0.8,-12463630.0,-13.44,-5061928.0,-5.46,-7401702.0,-7.98,-2115934.0,-2.28,14579565.0,15.72
2026-01-05,5.04,1.41,1180954.0,0.76,907332.0,0.58,273622.0,0.18,-2920095.0,-1.87,1739142.0,1.12
2026-01-06,5.14,1.98,8456183.0,3.23,30030901.0,11.46,-21574718.0,-8.23,-8439972.0,-3.22,-16212.0,-0.01
2026-01-07,5.06,-1.56,-23816305.0,-14.09,-14209838.0,-8.4,-9606467.0,-5.68,5975609.0,3.53,17840698.0,10.55
2026-01-08,5.07,0.2,3270051.0,3.0,5546640.0,5.08,-2276589.0,-2.09,-4593710.0,-4.21,1323660.0,1.21
2026-01-09,5.07,0.0,-8629442.0,-7.0,-4793165.0,-3.89,-3836277.0,-3.11,3303958.0,2.68,5325485.0,4.32
2026-01-12,5.13,1.18,-3991125.0,-1.58,-2420131.0,-0.96,-1570994.0,-0.62,596265.0,0.24,3394860.0,1.34
2026-01-13,5.07,-1.17,-2288295.0,-1.32,5443324.0,3.13,-7731619.0,-4.45,-3206253.0,-1.85,5494549.0,3.16
2026-01-14,5.06,-0.2,-20521102.0,-10.26,1835725.0,0.92,-22356827.0,-11.18,9670566.0,4.84,10850536.0,5.43
2026-01-15,4.98,-1.58,-24363177.0,-14.16,-14570987.0,-8.47,-9792190.0,-5.69,3534058.0,2.05,20829120.0,12.1
2026-01-16,5.11,2.61,28577350.0,10.59,21948587.0,8.13,6628763.0,2.46,-18108992.0,-6.71,-10468357.0,-3.88
2026-01-19,5.07,-0.78,-12760647.0,-8.69,-9415739.0,-6.41,-3344908.0,-2.28,1095293.0,0.75,11665356.0,7.94
2026-01-20,5.1,0.59,7166239.0,4.41,-3589330.0,-2.21,10755569.0,6.62,-8763346.0,-5.39,1597107.0,0.98
2026-01-21,5.19,1.76,19406274.0,5.79,8286921.0,2.47,11119353.0,3.32,-7220849.0,-2.15,-12185427.0,-3.64
2026-01-22,5.17,-0.39,-32933856.0,-14.92,-23013886.0,-10.43,-9919970.0,-4.5,8057735.0,3.65,24876122.0,11.27
2026-01-23,5.16,-0.19,-13924673.0,-7.97,-10829061.0,-6.2,-3095612.0,-1.77,2185476.0,1.25,11739197.0,6.72
2026-01-26,5.06,-1.94,-17041767.0,-11.1,-635697.0,-0.41,-16406070.0,-10.68,8526383.0,5.55,8515385.0,5.55
2026-01-27,5.09,0.59,594937.0,0.43,-3663521.0,-2.67,4258458.0,3.1,-8936603.0,-6.51,8341666.0,6.07
2026-01-28,5.06,-0.59,-15992206.0,-12.55,-4519895.0,-3.55,-11472311.0,-9.0,5935042.0,4.66,10057165.0,7.89
2026-01-29,5.01,-0.99,-15917384.0,-12.06,-6955097.0,-5.27,-8962287.0,-6.79,3446970.0,2.61,12470416.0,9.45
2026-01-30,4.98,-0.6,-12907170.0,-9.87,-3377890.0,-2.58,-9529280.0,-7.29,6201340.0,4.74,6705830.0,5.13
2026-02-02,4.48,-10.04,-20766144.0,-49.65,-12289088.0,-29.38,-8477056.0,-20.27,5399744.0,12.91,15366400.0,36.74
2026-02-03,4.03,-10.04,-15334150.0,-50.09,-10072582.0,-32.9,-5261568.0,-17.19,3131310.0,10.23,12202840.0,39.86
2026-02-04,3.83,-4.96,66193897.0,8.41,102344790.0,13.0,-36150893.0,-4.59,-52128227.0,-6.62,-14065669.0,-1.79
2026-02-05,3.57,-6.79,-116238449.0,-23.94,-94785073.0,-19.52,-21453376.0,-4.42,20010971.0,4.12,96227479.0,19.82
2026-02-06,3.68,3.08,13296489.0,3.41,27348398.0,7.01,-14051909.0,-3.6,-23993525.0,-6.15,10697036.0,2.74
2026-02-09,4.05,10.05,100072671.0,24.78,92004967.0,22.78,8067704.0,2.0,-45516100.0,-11.27,-54556571.0,-13.51
2026-02-10,4.02,-0.74,-13219261.0,-2.74,-18363901.0,-3.81,5144640.0,1.07,-22305834.0,-4.63,35525095.0,7.38
2026-02-11,3.91,-2.74,-25788554.0,-10.79,-7706799.0,-3.22,-18081755.0,-7.57,-11932259.0,-4.99,37720814.0,15.78
2026-02-12,3.75,-4.09,-16650499.0,-7.73,-5361200.0,-2.49,-11289299.0,-5.24,-1858933.0,-0.86,18509433.0,8.6
2026-02-13,3.94,5.07,129553487.0,25.22,105977128.0,20.63,23576359.0,4.59,-51412715.0,-10.01,-78140772.0,-15.21
2026-02-24,3.9,-1.02,-63869557.0,-18.32,-26953622.0,-7.73,-36915935.0,-10.59,20640918.0,5.92,43228639.0,12.4
2026-02-25,3.92,0.51,-11481402.0,-5.99,-15897362.0,-8.3,4415960.0,2.31,-6027076.0,-3.15,17508477.0,9.14
2026-02-26,3.85,-1.79,-18777548.0,-12.93,-2844020.0,-1.96,-15933528.0,-10.97,4093240.0,2.82,14684308.0,10.11
2026-02-27,3.82,-0.78,-10262806.0,-7.66,-8982683.0,-6.7,-1280123.0,-0.95,-8441539.0,-6.3,18704345.0,13.95
2026-03-02,3.67,-3.93,-18772469.0,-11.99,-14613356.0,-9.33,-4159113.0,-2.66,-2080284.0,-1.33,20852753.0,13.31
2026-03-03,3.5,-4.63,-19632878.0,-12.51,-15713203.0,-10.02,-3919675.0,-2.5,1177806.0,0.75,18455072.0,11.76
2026-03-04,3.46,-1.14,-29920227.0,-24.96,-26887355.0,-22.43,-3032872.0,-2.53,7669229.0,6.4,22250998.0,18.56
2026-03-05,3.55,2.6,-14414837.0,-7.45,-21640411.0,-11.19,7225574.0,3.74,3849427.0,1.99,10565411.0,5.46
2026-03-06,3.54,-0.28,-13404544.0,-11.51,-15085360.0,-12.96,1680816.0,1.44,5504921.0,4.73,7899624.0,6.79
2026-03-09,3.45,-2.54,-32770330.0,-20.58,-22276592.0,-13.99,-10493738.0,-6.59,8041280.0,5.05,24729050.0,15.53
2026-03-10,3.51,1.74,-3779086.0,-3.27,-9477154.0,-8.19,5698068.0,4.92,-3126098.0,-2.7,6905184.0,5.97
2026-03-11,3.48,-0.85,-13221584.0,-11.74,-19394517.0,-17.21,6172933.0,5.48,234663.0,0.21,12986921.0,11.53
2026-03-12,3.39,-2.59,-33419357.0,-25.5,-21859215.0,-16.68,-11560142.0,-8.82,5838404.0,4.45,27580954.0,21.04
2026-03-13,3.3,-2.65,-18441020.0,-14.16,-15595233.0,-11.97,-2845787.0,-2.18,-730481.0,-0.56,19171501.0,14.72
2026-03-16,3.38,2.42,12497704.0,10.8,15190437.0,13.13,-2692733.0,-2.33,-10344831.0,-8.94,-2152873.0,-1.86
2026-03-17,3.39,0.3,18271597.0,9.52,2940789.0,1.53,15330808.0,7.99,-9358903.0,-4.88,-8912693.0,-4.64
2026-03-18,3.37,-0.59,-3141745.0,-2.89,-633508.0,-0.58,-2508237.0,-2.31,-3061155.0,-2.82,6202902.0,5.7
2026-03-19,3.26,-3.26,-9814697.0,-8.88,-11114405.0,-10.06,1299708.0,1.18,3602492.0,3.26,6212205.0,5.62
2026-03-20,3.21,-1.53,-3282763.0,-2.68,-5443199.0,-4.44,2160436.0,1.76,-8371.0,-0.01,3291134.0,2.68
2026-03-23,3.01,-6.23,-11983628.0,-10.15,-5716233.0,-4.84,-6267395.0,-5.31,-3578831.0,-3.03,15562459.0,13.18
2026-03-24,3.17,5.32,-7740629.0,-6.09,-1578392.0,-1.24,-6162237.0,-4.85,2719848.0,2.14,5020781.0,3.95
2026-03-25,3.31,4.42,8636228.0,7.16,7338396.0,6.08,1297832.0,1.08,-4497655.0,-3.73,-4138572.0,-3.43
2026-03-26,3.17,-4.23,-5907670.0,-5.97,-3126955.0,-3.16,-2780715.0,-2.81,-2641749.0,-2.67,8549420.0,8.65
