日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2026-01-05,9.73,-2.21,-31590783.0,-10.11,-20939227.0,-6.7,-10651556.0,-3.41,18988514.0,6.08,12602269.0,4.03
2026-01-06,9.86,1.34,-27405564.0,-8.21,-23669163.0,-7.09,-3736401.0,-1.12,19515548.0,5.84,7890015.0,2.36
2026-01-07,9.78,-0.81,-21401461.0,-5.76,-10948629.0,-2.95,-10452832.0,-2.82,49073613.0,13.22,-27672151.0,-7.45
2026-01-08,9.92,1.43,-9362254.0,-2.86,500424.0,0.15,-9862678.0,-3.02,-5246747.0,-1.61,14609001.0,4.47
2026-01-09,10.15,2.32,78500294.0,12.21,29671069.0,4.62,48829225.0,7.6,-7152287.0,-1.11,-71348008.0,-11.1
2026-01-12,9.87,-2.76,-32554982.0,-5.12,-34607736.0,-5.44,2052754.0,0.32,66132289.0,10.4,-33577305.0,-5.28
2026-01-13,9.56,-3.14,-32714086.0,-6.88,-39685095.0,-8.34,6971009.0,1.47,24208966.0,5.09,8505121.0,1.79
2026-01-14,9.46,-1.05,-32826663.0,-8.07,-14459264.0,-3.56,-18367399.0,-4.52,1134938.0,0.28,31691725.0,7.79
2026-01-15,9.31,-1.59,-33755098.0,-11.46,-9372938.0,-3.18,-24382160.0,-8.28,15486006.0,5.26,18269092.0,6.2
2026-01-16,9.21,-1.07,-21713717.0,-7.66,-11466068.0,-4.04,-10247649.0,-3.61,6003075.0,2.12,15710643.0,5.54
2026-01-19,9.15,-0.65,-41287550.0,-20.4,-19113780.0,-9.44,-22173770.0,-10.95,6721203.0,3.32,34566347.0,17.08
2026-01-20,9.34,2.08,32259438.0,9.09,16345945.0,4.61,15913493.0,4.49,4385423.0,1.24,-36644860.0,-10.33
2026-01-21,9.65,3.32,138988198.0,17.13,116774721.0,14.39,22213477.0,2.74,-36479428.0,-4.5,-102508772.0,-12.64
2026-01-22,9.65,0.0,-16444672.0,-3.45,-24658473.0,-5.18,8213801.0,1.73,14772506.0,3.1,1672166.0,0.35
2026-01-23,9.74,0.93,-369134.0,-0.1,11878930.0,3.09,-12248064.0,-3.19,-22376897.0,-5.82,22746030.0,5.92
2026-01-26,9.31,-4.41,-40229138.0,-11.61,-14332897.0,-4.14,-25896241.0,-7.47,27940166.0,8.06,12288973.0,3.55
2026-01-27,8.96,-3.76,-38941700.0,-10.52,-24803539.0,-6.7,-14138161.0,-3.82,17557823.0,4.74,21383878.0,5.78
2026-01-28,8.94,-0.22,-32839727.0,-16.33,-7683159.0,-3.82,-25156568.0,-12.51,10732478.0,5.34,22107249.0,10.99
2026-01-29,9.08,1.57,-5695387.0,-1.9,-4829001.0,-1.61,-866386.0,-0.29,-2587966.0,-0.86,8283355.0,2.76
2026-01-30,8.96,-1.32,-21602472.0,-6.41,-30017880.0,-8.91,8415408.0,2.5,15120599.0,4.49,6481873.0,1.92
2026-02-02,8.71,-2.79,-29417509.0,-13.95,-16419309.0,-7.79,-12998200.0,-6.16,9503713.0,4.51,19913797.0,9.44
2026-02-03,8.88,1.95,-5942235.0,-3.55,2965262.0,1.77,-8907497.0,-5.33,-13249364.0,-7.92,19191599.0,11.48
2026-02-04,9.06,2.03,6362440.0,3.29,10115479.0,5.23,-3753039.0,-1.94,-19765963.0,-10.22,13403524.0,6.93
2026-02-05,9.0,-0.66,-9419179.0,-6.08,4100081.0,2.64,-13519260.0,-8.72,654299.0,0.42,8764881.0,5.65
2026-02-06,8.98,-0.22,-15345141.0,-8.91,1933902.0,1.12,-17279043.0,-10.03,15598618.0,9.06,-253477.0,-0.15
2026-02-09,9.38,4.45,11741146.0,3.92,3910406.0,1.31,7830740.0,2.61,-13698969.0,-4.57,1957822.0,0.65
2026-02-10,9.25,-1.39,-7690621.0,-4.4,-5755660.0,-3.29,-1934961.0,-1.11,2843842.0,1.63,4846778.0,2.77
2026-02-11,9.35,1.08,11972188.0,6.12,3542465.0,1.81,8429723.0,4.31,-5598005.0,-2.86,-6374183.0,-3.26
2026-02-12,9.2,-1.6,-10882169.0,-4.71,-21341191.0,-9.24,10459022.0,4.53,16035479.0,6.94,-5153309.0,-2.23
2026-02-13,9.43,2.5,17717836.0,3.66,26749283.0,5.52,-9031447.0,-1.87,12408627.0,2.56,-30126463.0,-6.22
2026-02-24,9.27,-1.7,-2626330.0,-0.91,-8921232.0,-3.1,6294902.0,2.19,15582797.0,5.42,-12956465.0,-4.5
2026-02-25,9.68,4.42,22126916.0,4.99,8666722.0,1.95,13460194.0,3.04,-26047214.0,-5.87,3920298.0,0.88
2026-02-26,9.32,-3.72,524791.0,0.14,-10685938.0,-2.86,11210729.0,3.0,38754874.0,10.37,-39279666.0,-10.51
2026-02-27,9.28,-0.43,-22771584.0,-10.4,-20865728.0,-9.53,-1905856.0,-0.87,13455254.0,6.15,9316331.0,4.26
2026-03-02,8.94,-3.66,-52670621.0,-18.21,-49617157.0,-17.15,-3053464.0,-1.06,18236801.0,6.31,34433820.0,11.91
2026-03-03,8.56,-4.25,-43567507.0,-16.74,-35027772.0,-13.46,-8539735.0,-3.28,22465888.0,8.63,21101619.0,8.11
2026-03-04,8.56,0.0,-406678.0,-0.26,-1606882.0,-1.03,1200204.0,0.77,-1046580.0,-0.67,1453258.0,0.93
2026-03-05,8.71,1.75,6051986.0,3.06,17376275.0,8.79,-11324289.0,-5.73,-1764829.0,-0.89,-4287156.0,-2.17
2026-03-06,9.13,4.82,29457480.0,8.14,41799084.0,11.55,-12341604.0,-3.41,-23076589.0,-6.38,-6380890.0,-1.76
2026-03-09,8.85,-3.07,-5948144.0,-1.88,-7397576.0,-2.34,1449432.0,0.46,10836631.0,3.43,-4888487.0,-1.55
2026-03-10,9.14,3.28,16818300.0,6.64,22205662.0,8.77,-5387362.0,-2.13,-22216061.0,-8.78,5397762.0,2.13
2026-03-11,9.13,-0.11,-20561272.0,-11.51,-7761665.0,-4.35,-12799607.0,-7.17,-2315324.0,-1.3,22876596.0,12.81
2026-03-12,9.09,-0.44,-6270586.0,-4.37,-9300278.0,-6.48,3029692.0,2.11,2300190.0,1.6,3970397.0,2.76
2026-03-13,9.03,-0.66,22020196.0,12.28,12938012.0,7.21,9082184.0,5.06,-9724847.0,-5.42,-12295350.0,-6.86
2026-03-16,9.16,1.44,-8945865.0,-4.1,-6307818.0,-2.89,-2638047.0,-1.21,-4212493.0,-1.93,13158359.0,6.04
2026-03-17,9.05,-1.2,5107096.0,2.39,2429320.0,1.14,2677776.0,1.25,-1503928.0,-0.7,-3603167.0,-1.68
2026-03-18,9.24,2.1,10932405.0,4.58,8205175.0,3.44,2727230.0,1.14,503821.0,0.21,-11436226.0,-4.79
2026-03-19,9.07,-1.84,-1859534.0,-0.69,-11039560.0,-4.09,9180026.0,3.4,14205969.0,5.27,-12346434.0,-4.58
2026-03-20,8.78,-3.2,-27854890.0,-11.78,-26320698.0,-11.13,-1534192.0,-0.65,22764302.0,9.63,5090589.0,2.15
2026-03-23,8.12,-7.52,-43677579.0,-14.94,-22955820.0,-7.85,-20721759.0,-7.09,27386173.0,9.37,16291406.0,5.57
2026-03-24,8.44,3.94,-12094221.0,-6.25,29535.0,0.02,-12123756.0,-6.27,-14763318.0,-7.63,26857538.0,13.88
2026-03-25,8.86,4.98,27859720.0,7.63,-1678306.0,-0.46,29538026.0,8.09,-4856749.0,-1.33,-23002971.0,-6.3
2026-03-26,9.05,2.14,-9142538.0,-2.04,-9405618.0,-2.1,263080.0,0.06,-6939376.0,-1.55,16081915.0,3.58
