日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2025-11-05,2.96,1.37,8420964.0,4.27,11835567.0,6.0,-3414603.0,-1.73,-15829593.0,-8.03,7408628.0,3.76
2025-11-06,2.94,-0.68,-762739.0,-0.56,-437164.0,-0.32,-325575.0,-0.24,-8333155.0,-6.14,9095894.0,6.7
2025-11-07,2.96,0.68,3754945.0,2.57,5542334.0,3.79,-1787389.0,-1.22,-8981518.0,-6.14,5226574.0,3.57
2025-11-10,3.0,1.35,12284540.0,5.43,12524299.0,5.53,-239759.0,-0.11,-11024576.0,-4.87,-1259964.0,-0.56
2025-11-11,3.3,10.0,126844027.0,12.63,61807452.0,6.15,65036575.0,6.47,-28134232.0,-2.8,-98709804.0,-9.83
2025-11-12,3.3,0.0,-95283974.0,-5.73,-71394470.0,-4.29,-23889504.0,-1.44,47178368.0,2.84,48105616.0,2.89
2025-11-13,3.34,1.21,-105515115.0,-11.9,-89947502.0,-10.14,-15567613.0,-1.76,36857527.0,4.16,68657582.0,7.74
2025-11-14,3.34,0.0,-55444496.0,-8.27,-25126959.0,-3.75,-30317537.0,-4.52,-25633908.0,-3.83,81078399.0,12.1
2025-11-17,3.39,1.5,6816624.0,1.11,-14658433.0,-2.4,21475057.0,3.51,-15700405.0,-2.57,8883782.0,1.45
2025-11-18,3.29,-2.95,-48320060.0,-10.89,-13143828.0,-2.96,-35176232.0,-7.93,-36374823.0,-8.2,84694883.0,19.08
2025-11-19,3.17,-3.65,-68490039.0,-16.8,-35941580.0,-8.81,-32548459.0,-7.98,-5234017.0,-1.28,73724058.0,18.08
2025-11-20,3.14,-0.95,-12131683.0,-5.21,-5506275.0,-2.37,-6625408.0,-2.85,7484760.0,3.22,4646924.0,2.0
2025-11-21,3.02,-3.82,-14318047.0,-4.09,-8995302.0,-2.57,-5322745.0,-1.52,-2006035.0,-0.57,16324083.0,4.66
2025-11-24,3.09,2.32,22879787.0,7.61,12119098.0,4.03,10760689.0,3.58,-10341772.0,-3.44,-12538015.0,-4.17
2025-11-25,3.11,0.65,3822943.0,1.98,2645398.0,1.37,1177545.0,0.61,-5619077.0,-2.91,1796135.0,0.93
2025-11-26,3.07,-1.29,-24985368.0,-12.95,-17336001.0,-8.98,-7649367.0,-3.96,3863383.0,2.0,21121986.0,10.95
2025-11-27,3.05,-0.65,-18784388.0,-10.47,-17842654.0,-9.95,-941734.0,-0.52,7168033.0,4.0,11616355.0,6.48
2025-11-28,3.13,2.62,11504391.0,5.85,5354216.0,2.72,6150175.0,3.13,-12217405.0,-6.21,713014.0,0.36
2025-12-01,3.1,-0.96,-2704670.0,-1.6,-4358639.0,-2.58,1653969.0,0.98,200818.0,0.12,2503853.0,1.48
2025-12-02,3.12,0.65,10009423.0,6.09,13052247.0,7.95,-3042824.0,-1.85,-6669380.0,-4.06,-3340042.0,-2.03
2025-12-03,3.05,-2.24,-14773491.0,-8.25,-4608393.0,-2.57,-10165098.0,-5.68,9776030.0,5.46,4997461.0,2.79
2025-12-04,3.0,-1.64,-19089398.0,-13.46,-5406439.0,-3.81,-13682959.0,-9.65,3548245.0,2.5,15541153.0,10.96
2025-12-05,3.05,1.67,-4865450.0,-3.19,-1737619.0,-1.14,-3127831.0,-2.05,-6700955.0,-4.4,11566405.0,7.59
2025-12-08,3.05,0.0,-13282403.0,-9.32,-8282905.0,-5.81,-4999498.0,-3.51,-4015837.0,-2.82,17298240.0,12.14
2025-12-09,2.96,-2.95,-9226323.0,-5.21,-5197849.0,-2.93,-4028474.0,-2.27,5020959.0,2.83,4205364.0,2.37
2025-12-10,2.97,0.34,-7319437.0,-4.99,-9141324.0,-6.23,1821887.0,1.24,513494.0,0.35,6805942.0,4.64
2025-12-11,2.9,-2.36,-2025236.0,-1.41,-3516639.0,-2.45,1491403.0,1.04,-1563100.0,-1.09,3588335.0,2.5
2025-12-12,2.89,-0.34,-7332944.0,-7.47,-3947940.0,-4.02,-3385004.0,-3.45,219485.0,0.22,7113459.0,7.25
2025-12-15,2.91,0.69,7202720.0,6.6,3527808.0,3.23,3674912.0,3.37,-7562942.0,-6.93,360223.0,0.33
2025-12-16,2.86,-1.72,-1691291.0,-1.4,-1287268.0,-1.07,-404023.0,-0.34,3704621.0,3.08,-2013329.0,-1.67
2025-12-17,2.86,0.0,-7141277.0,-4.72,-7571327.0,-5.0,430050.0,0.28,911162.0,0.6,6230115.0,4.12
2025-12-18,2.86,0.0,3749546.0,4.21,-1490408.0,-1.67,5239954.0,5.88,-1632597.0,-1.83,-2116948.0,-2.37
2025-12-19,2.91,1.75,8314109.0,7.21,7225140.0,6.27,1088969.0,0.94,606013.0,0.53,-8920122.0,-7.74
2025-12-22,2.91,0.0,1831633.0,1.8,-193419.0,-0.19,2025052.0,2.0,-2159032.0,-2.13,327400.0,0.32
2025-12-23,2.86,-1.72,-4493329.0,-3.73,-5332768.0,-4.42,839439.0,0.7,2807644.0,2.33,1685685.0,1.4
2025-12-24,2.88,0.7,4488585.0,4.85,-5592498.0,-6.05,10081083.0,10.9,-4432152.0,-4.79,-56432.0,-0.06
2025-12-25,2.9,0.69,-419202.0,-0.52,3753430.0,4.68,-4172632.0,-5.2,-777356.0,-0.97,1196558.0,1.49
2025-12-26,2.9,0.0,6346418.0,6.24,3269649.0,3.21,3076769.0,3.02,-4001742.0,-3.93,-2344676.0,-2.3
2025-12-29,2.88,-0.69,-7344296.0,-6.15,-11345227.0,-9.5,4000931.0,3.35,7201752.0,6.03,142544.0,0.12
2025-12-30,2.85,-1.04,-8860326.0,-7.0,586851.0,0.46,-9447177.0,-7.46,4331412.0,3.42,4528915.0,3.58
2025-12-31,2.85,0.0,-10073125.0,-10.34,-5655047.0,-5.8,-4418078.0,-4.53,5532144.0,5.68,4540981.0,4.66
2026-01-05,2.86,0.35,579901.0,0.51,-2438392.0,-2.14,3018293.0,2.64,-167305.0,-0.15,-412597.0,-0.36
2026-01-06,3.15,10.14,182818130.0,29.25,132328730.0,21.17,50489400.0,8.08,-73905476.0,-11.82,-108912662.0,-17.42
2026-01-07,3.03,-3.81,-52864863.0,-7.63,-41787820.0,-6.03,-11077043.0,-1.6,22306681.0,3.22,30558184.0,4.41
2026-01-08,3.07,1.32,7608264.0,1.87,7131396.0,1.75,476868.0,0.12,11514353.0,2.83,-19122616.0,-4.7
2026-01-09,3.08,0.33,-28925575.0,-9.36,-27774487.0,-8.99,-1151088.0,-0.37,3329028.0,1.08,25596549.0,8.29
2026-01-12,3.21,4.22,66110698.0,11.56,41777051.0,7.3,24333647.0,4.25,-1772565.0,-0.31,-64338133.0,-11.25
2026-01-13,3.1,-3.43,-37110676.0,-10.41,-21561323.0,-6.05,-15549353.0,-4.36,2863680.0,0.8,34246996.0,9.61
2026-01-14,3.07,-0.97,-9367921.0,-2.93,-6326621.0,-1.98,-3041300.0,-0.95,-912587.0,-0.28,10280509.0,3.21
2026-01-15,3.04,-0.98,8731948.0,4.35,22162467.0,11.03,-13430519.0,-6.69,-12931840.0,-6.44,4199891.0,2.09
2026-01-16,3.01,-0.99,8759451.0,4.35,7996304.0,3.97,763147.0,0.38,1585083.0,0.79,-10344533.0,-5.14
2026-01-19,3.13,3.99,52884376.0,15.77,25659826.0,7.65,27224550.0,8.12,-19780642.0,-5.9,-33103734.0,-9.87
2026-01-20,3.14,0.32,-1031748.0,-0.5,6492797.0,3.17,-7524545.0,-3.67,-13481576.0,-6.58,14513324.0,7.08
2026-01-21,3.14,0.0,-2056769.0,-1.4,-2771741.0,-1.89,714972.0,0.49,-2607653.0,-1.77,4664422.0,3.17
2026-01-22,3.24,3.18,19311638.0,5.45,10872296.0,3.07,8439342.0,2.38,-13408973.0,-3.79,-5902664.0,-1.67
2026-01-23,3.21,-0.93,-18802142.0,-9.21,-7294154.0,-3.57,-11507988.0,-5.64,7258783.0,3.55,11543359.0,5.65
2026-01-26,3.22,0.31,21934026.0,7.44,4567455.0,1.55,17366571.0,5.89,-3271519.0,-1.11,-18662508.0,-6.33
2026-01-27,3.2,-0.62,-9062562.0,-4.66,677040.0,0.35,-9739602.0,-5.01,-10287830.0,-5.29,19350392.0,9.95
2026-01-28,3.19,-0.31,-21153735.0,-11.4,-19083304.0,-10.29,-2070431.0,-1.12,2897366.0,1.56,18256369.0,9.84
2026-01-29,3.2,0.31,-13637960.0,-5.37,-7071931.0,-2.78,-6566029.0,-2.58,-389749.0,-0.15,14027709.0,5.52
2026-01-30,3.1,-3.13,-47302576.0,-20.22,-19973813.0,-8.54,-27328763.0,-11.68,611387.0,0.26,46691189.0,19.96
2026-02-02,2.91,-6.13,-56024390.0,-19.65,-43353851.0,-15.21,-12670539.0,-4.44,13530047.0,4.75,42494346.0,14.91
2026-02-03,2.92,0.34,-23277574.0,-13.3,-21873243.0,-12.5,-1404331.0,-0.8,10002691.0,5.71,13274884.0,7.58
2026-02-04,3.0,2.74,17202331.0,10.78,17390621.0,10.9,-188290.0,-0.12,-12817474.0,-8.03,-4384856.0,-2.75
2026-02-05,2.95,-1.67,-16146416.0,-15.72,-8941535.0,-8.71,-7204881.0,-7.02,4833140.0,4.71,11313276.0,11.02
2026-02-06,2.99,1.36,2363366.0,2.05,-1796245.0,-1.55,4159611.0,3.6,-3668383.0,-3.18,1305016.0,1.13
2026-02-09,3.06,2.34,1512388.0,0.92,-5154536.0,-3.14,6666924.0,4.06,105865.0,0.06,-1618252.0,-0.99
2026-02-10,3.03,-0.98,-8158102.0,-6.49,-708200.0,-0.56,-7449902.0,-5.93,2103689.0,1.67,6054413.0,4.82
2026-02-11,3.02,-0.33,-7698361.0,-9.15,-1652496.0,-1.97,-6045865.0,-7.19,2594406.0,3.09,5103955.0,6.07
2026-02-12,2.99,-0.99,-4182358.0,-3.56,1223726.0,1.04,-5406084.0,-4.6,909874.0,0.77,3272484.0,2.79
2026-02-13,2.96,-1.0,7437133.0,5.63,15494753.0,11.74,-8057620.0,-6.1,4214537.0,3.19,-11651669.0,-8.82
2026-02-24,3.03,2.36,-3743595.0,-2.57,3558631.0,2.44,-7302226.0,-5.02,-6675244.0,-4.58,10418839.0,7.16
2026-02-25,3.05,0.66,-15051971.0,-10.33,-11361599.0,-7.8,-3690372.0,-2.53,5777575.0,3.97,9274396.0,6.37
2026-02-26,3.02,-0.98,-12558041.0,-8.88,3635845.0,2.57,-16193886.0,-11.45,8232699.0,5.82,4325342.0,3.06
2026-02-27,3.01,-0.33,-14775710.0,-13.03,-18232319.0,-16.08,3456609.0,3.05,2578833.0,2.27,12196877.0,10.76
2026-03-02,2.96,-1.66,-18797152.0,-9.46,-22159826.0,-11.16,3362674.0,1.69,3820834.0,1.92,14976318.0,7.54
2026-03-03,2.87,-3.04,4767857.0,2.12,7586878.0,3.38,-2819021.0,-1.26,1821515.0,0.81,-6589372.0,-2.93
2026-03-04,2.83,-1.39,3687228.0,2.43,-401251.0,-0.26,4088479.0,2.7,-6718113.0,-4.44,3030886.0,2.0
2026-03-05,2.89,2.12,2974715.0,2.33,8568081.0,6.72,-5593366.0,-4.38,1185585.0,0.93,-4160300.0,-3.26
2026-03-06,2.93,1.38,8524360.0,8.94,1353469.0,1.42,7170891.0,7.52,-9062843.0,-9.5,538483.0,0.56
2026-03-09,2.91,-0.68,-16208003.0,-14.12,-11813884.0,-10.29,-4394119.0,-3.83,3049881.0,2.66,13158122.0,11.46
2026-03-10,2.91,0.0,-15613269.0,-13.21,-2859703.0,-2.42,-12753566.0,-10.79,10544000.0,8.92,5069269.0,4.29
2026-03-11,2.91,0.0,-4017416.0,-3.56,-5157107.0,-4.57,1139691.0,1.01,-3938830.0,-3.49,7956247.0,7.05
2026-03-12,2.91,0.0,-2854584.0,-2.35,-13982326.0,-11.49,11127742.0,9.14,375219.0,0.31,2479366.0,2.04
2026-03-13,2.99,2.75,55234085.0,16.14,51101192.0,14.93,4132893.0,1.21,-15273654.0,-4.46,-39960431.0,-11.68
2026-03-16,2.93,-2.01,-19630258.0,-11.81,-16980625.0,-10.22,-2649633.0,-1.59,6130797.0,3.69,13499461.0,8.12
2026-03-17,2.89,-1.37,-17902849.0,-11.86,-8558125.0,-5.67,-9344724.0,-6.19,6543333.0,4.33,11359515.0,7.52
2026-03-18,2.86,-1.04,-19672026.0,-13.5,-14312125.0,-9.82,-5359901.0,-3.68,12808345.0,8.79,6863681.0,4.71
2026-03-19,2.82,-1.4,-4401141.0,-3.31,-5625418.0,-4.23,1224277.0,0.92,611803.0,0.46,3789338.0,2.85
2026-03-20,2.76,-2.13,3000965.0,2.17,572795.0,0.41,2428170.0,1.75,1258178.0,0.91,-4259143.0,-3.07
2026-03-23,2.57,-6.88,-30728817.0,-18.49,-23011106.0,-13.85,-7717711.0,-4.64,12702149.0,7.64,18026669.0,10.85
2026-03-24,2.68,4.28,-4109626.0,-3.72,-291310.0,-0.26,-3818316.0,-3.46,-6928467.0,-6.27,11038093.0,9.99
2026-03-25,2.74,2.24,8657278.0,7.57,7329210.0,6.41,1328068.0,1.16,-2716706.0,-2.38,-5940572.0,-5.2
2026-03-26,2.67,-2.55,-12016415.0,-11.85,-14399299.0,-14.21,2382884.0,2.35,4534610.0,4.47,7481805.0,7.38
